Timestamp,"Master Meter Flow Rate, GPM",Is_Over_Zero,Is_Event
5/10/2024 18:00,45.65277778,FALSE,FALSE
5/10/2024 18:30,46.68055556,FALSE,FALSE
5/10/2024 19:00,40.01111111,FALSE,FALSE
5/10/2024 19:30,38.33333333,FALSE,FALSE
5/10/2024 20:00,35.03058802,FALSE,FALSE
5/10/2024 20:30,38.65333333,FALSE,FALSE
5/10/2024 21:00,39.32516177,FALSE,FALSE
5/10/2024 21:30,36.3565725,FALSE,FALSE
5/10/2024 22:00,39.32444444,FALSE,FALSE
5/10/2024 22:30,39.32444444,FALSE,FALSE
5/10/2024 23:00,37.67777778,FALSE,FALSE
5/10/2024 23:30,39.65777778,FALSE,FALSE
5/11/2024 0:00,36.01111111,FALSE,FALSE
5/11/2024 0:30,31.69169542,FALSE,FALSE
5/11/2024 1:00,32.98178869,FALSE,FALSE
5/11/2024 1:30,29.02326964,FALSE,FALSE
5/11/2024 2:00,28.67,FALSE,FALSE
5/11/2024 2:30,28.33166667,FALSE,FALSE
5/11/2024 3:00,27.33666667,FALSE,FALSE
5/11/2024 3:30,27.66333333,FALSE,FALSE
5/11/2024 4:00,28,FALSE,FALSE
5/11/2024 4:30,27.66666667,FALSE,FALSE
5/11/2024 5:00,27.66833333,FALSE,FALSE
5/11/2024 5:30,28.01447041,FALSE,FALSE
5/11/2024 6:00,29.33111111,FALSE,FALSE
5/11/2024 6:30,30.98064152,FALSE,FALSE
5/11/2024 7:00,32.34941774,FALSE,FALSE
5/11/2024 7:30,33.00444444,FALSE,FALSE
5/11/2024 8:00,33.32888889,FALSE,FALSE
5/11/2024 8:30,35.99888889,FALSE,FALSE
5/11/2024 9:00,40.65888889,FALSE,FALSE
5/11/2024 9:30,43.33,FALSE,FALSE
5/11/2024 10:00,42.66666667,FALSE,FALSE
5/11/2024 10:30,49.68615563,FALSE,FALSE
5/11/2024 11:00,44.67277778,FALSE,FALSE
5/11/2024 11:30,45.66444444,FALSE,FALSE
5/11/2024 12:00,47.33277778,FALSE,FALSE
5/11/2024 12:30,47.66388889,FALSE,FALSE
5/11/2024 13:00,51.66777778,FALSE,FALSE
5/11/2024 13:30,50.66833333,FALSE,FALSE
5/11/2024 14:00,44.66611111,FALSE,FALSE
5/11/2024 14:30,47.66666667,FALSE,FALSE
5/11/2024 15:00,48.66888889,FALSE,FALSE
5/11/2024 15:30,46.35559729,FALSE,FALSE
5/11/2024 16:00,47.66666667,FALSE,FALSE
5/11/2024 16:30,46.66953242,FALSE,FALSE
5/11/2024 17:00,42.66666667,FALSE,FALSE
5/11/2024 17:30,40.66666667,FALSE,FALSE
5/11/2024 18:00,41.33333333,FALSE,FALSE
5/11/2024 18:30,45.33333333,FALSE,FALSE
